"path","ownership","category","gitStatus","reviewStatus","finding","severity","action","justification","tests","references"
"src/components/ui/direction.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/drawer.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/dropdown-menu.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/empty.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/field.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/hover-card.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/input-group.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/input-otp.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/input.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/item.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/kbd.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/label.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/marker.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/menubar.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/message-scroller.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/message.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/native-select.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/navigation-menu.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/pagination.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/popover.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/progress.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/radio-group.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/resizable.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/scroll-area.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/select.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/separator.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/sheet.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/sidebar.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/skeleton.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/slider.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/sonner.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/spinner.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/switch.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/table.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/tabs.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/textarea.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/toggle-group.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/toggle.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/components/ui/tooltip.tsx","projeto","primitive shadcn","tracked","vistoriado","vistoriado — base shadcn estável","informativa","manter internals gerados; compor extensões fora desta pasta","preserva atualização e consistência do catálogo oficial","dry-run/diff shadcn e testes dos consumidores","components.json; regras shadcn do plano"
"src/config/README.md","projeto","código de aplicação","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/config/env.ts","projeto","código de aplicação","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/config/index.ts","projeto","código de aplicação","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/access-requests/constants/access-requests-copy.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/access-requests/constants/access-requests-persistence.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/access-requests/constants/index.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/access-requests/docs/README.md","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/access-requests/docs/VALIDATION.md","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/access-requests/hooks/index.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/access-requests/hooks/use-access-requests.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/access-requests/index.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/access-requests/model/access-requests-details.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/access-requests/model/access-requests-formatters.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/access-requests/model/access-requests-normalization.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/access-requests/model/access-requests-types.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/access-requests/model/index.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/access-requests/routes/access-requests-redirect-route.tsx","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/access-requests/routes/access-requests-route.tsx","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/access-requests/services/access-requests-service.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/access-requests/services/index.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/access-requests/table/index.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/access-requests/table/recovery-requests-columns.tsx","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/access-requests/table/recovery-requests-filter-options.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/audit/README.md","projeto","feature","??","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/audit/components/audit-table.tsx","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/audit/constants/audit-copy.ts","projeto","feature","M","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/audit/constants/audit-labels.ts","projeto","feature","M","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/audit/constants/audit-persistence.ts","projeto","feature","M","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/audit/gateways/audit-gateway-contracts.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/audit/gateways/audit-gateway.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/audit/gateways/supabase-audit-gateway.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/audit/hooks/use-audit.ts","projeto","feature","M","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/audit/model/audit-event-details.ts","projeto","feature","??","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/audit/model/audit-event-labels.ts","projeto","feature","M","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/audit/model/audit-models.ts","projeto","feature","??","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/audit/model/audit-outcome.ts","projeto","feature","M","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/audit/model/audit-presentation.ts","projeto","feature","??","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/audit/model/audit-types.ts","projeto","feature","M","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/audit/routes/audit-route.tsx","projeto","feature","M","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/audit/schemas/audit-gateway-schema.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/audit/services/audit-service.ts","projeto","feature","M","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/audit/table/audit-columns.tsx","projeto","feature","M","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/audit/table/audit-filter-options.ts","projeto","feature","M","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/auth/api/auth-api-error.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/auth/api/auth-api-helpers.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/auth/api/auth-api.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/auth/api/auth-passkey-api.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/auth/api/auth-password-api.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/auth/api/auth-profile-api.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/auth/api/auth-recovery-api.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/auth/api/auth-session-api.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/auth/api/index.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/auth/authorization/authorization-policy.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/auth/authorization/index.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/auth/components/auth-page-card.tsx","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/auth/components/index.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/auth/constants/auth-copy.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/auth/constants/index.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/auth/context/auth-context.tsx","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/auth/context/auth-inactivity-storage.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/auth/context/auth-inactivity.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/auth/context/auth-provider.tsx","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
"src/features/auth/context/create-auth-access-state.ts","projeto","feature","tracked","vistoriado","vistoriado — sem achado específico","informativa","manter sob os gates arquiteturais e funcionais aplicáveis","nenhuma inconsistência individual adicional foi confirmada nesta revisão","validação proporcional à categoria e aos consumidores","auditoria forense 2026-07-31"
